skill_id,unique_skill_title,unique_skill_description,skill_type,is_emerging_skill,is_casl_skill
skill_82d0da6711b0,Engineering Problem Solving,"Apply the eight disciplines methodology for systematic problem solving including root cause analysis, failure mode effect and analysis, containment actions, and corrective actions and preventive actions in accordance with organisational systems and processes",tsc,False,False
skill_a4e01a971b10,Engineering Product Design,Facilitate the design of products to meet requirements for functionality and performance,tsc,False,False
skill_1bd79eff8e18,Engineering Product Design Facilitation,Facilitate the design of products to meet requirements for functionality and performance,tsc,False,False
skill_76b8c9b786c8,Engineering Project Management,"Manage engineering projects and work areas by setting objectives, project plans, methodologies, and timelines, while coordinating with project teams and stakeholders to ensure successful outcomes and achieve project objectives",tsc,False,False
skill_1004ed2c5389,Engineering Safety Standards Interpretation,Design and implement appropriate safety and safeguarding engineering solutions standards in accordance with legislative requirements and industry best practices,tsc,False,True
skill_9d4465d04d3e,Engineering Safety and Security Standards,Design and execute safety and security policies to promote safe working environments for engineering projects,tsc,False,True
skill_a0c5a0667072,Engineering Services Procurement Management,Manage the overall procurement process of equipment and engineering services,tsc,False,False
skill_4651afaaed2c,Engineering Standards Audit and Assessment,Assess engineering project documentation and outcomes to ensure compliance with established standards,tsc,False,False
skill_85eca298ce42,Engineering Support Management,"Provide discipline engineering technical support and expertise in technical specifications, modifications, asset integrity and troubleshooting of engineering equipment and systems, to production, maintenance and project teams",tsc,False,True
skill_dc6cb2defc33,Engineering Train and Rolling Stock Operation,"Operate engineering train, rolling stock and on-board equipment to support maintenance operations",tsc,False,False
skill_b12238b802e5,Engineering Watch,Maintain and contribute to an engineering watch,tsc,False,False
skill_34b04a01c58e,"Engineering, Procurement and Construction Management","Manage engineering design, procurement and construction for new process plants and/or plant expansion projects",tsc,False,False
skill_a34a732cbfaa,"Engines and Components Handling, Inspection and Packing","Perform manual handling techniques to receive aircraft engines, components and parts, conduct first article inspections and pack using appropriate resources",tsc,False,False
skill_028f76e71a08,Enterprise Architecture,"Operationalise a business strategy on the planning and development of business structures and models to facilitate the evolution of a business to its desired future state. This involves the review and prioritisation of market trends, evaluation of alternative strategies, as well as the strategic evaluation and utilisation of enterprise capability and technology to support business requirements",tsc,False,False
skill_5f822f7a006b,Enterprise Database System Administration,"Manage database design, architecture, optimisation, deployment, troubleshooting as well as capacity planning, refinement of logical design, handling of back-up and recovery plans, in order to support business requirements",tsc,False,True
skill_4dd485b28cc5,Enterprise Risk Management,Assess the adequacy of risk management process and frameworks,tsc,False,False
skill_0a2ba7e3f225,Enterprise Risk Mitigation Management,Develop and implement risk management strategies to support business operations,tsc,False,False
skill_e6bedd64ca8f,Environment Impact Assessment,"Evaluate and analyse the potential environmental and social consequences of proposed projects, policies, or developments, incorporating regulatory standards, environmental and social science approaches, and stakeholder insights. Inform decision-making by providing information on potential risks, as well as recommendations for minimising ecological and social impacts and promoting sustainable development.",tsc,False,True
skill_845f36a389c6,Environment Management in Landscape Operations,Develop and execute plans to manage the adverse impact of landscape operations on the environment,tsc,True,False
skill_bf8222313691,Environment Observation,Measure situations by discerning the environment,tsc,False,False
skill_ace849714bec,Environment and Social Governance,"Understand industry and client standards regarding Environment and Social Governance (ESG), conduct ESG research activities, and document findings",tsc,False,True
skill_980736ff3763,Environmental Assessment and Modification for Occupational Therapy,"Provide recommendations on environmental modifications to remove environmental barriers and support clients' participation in their homes, schools and/or workplaces",tsc,False,True
